 0.830368, 0.648081, 0.884963, 0.980709, 0.997229, 0.968909
 0.834461, 0.655877, 0.88811, 0.9809, 0.997296, 0.96922
 0.838554, 0.663672, 0.891257, 0.981091, 0.997363, 0.969531
 0.842647, 0.671467, 0.894404, 0.981283, 0.99743, 0.969842
 0.846739, 0.679262, 0.897551, 0.981474, 0.997498, 0.970152
 0.850832, 0.687058, 0.900698, 0.981665, 0.997565, 0.970463
 0.854925, 0.694853, 0.903845, 0.981856, 0.997632, 0.970774
 0.859018, 0.702648, 0.906991, 0.982047, 0.997699, 0.971085
 0.86311, 0.710444, 0.910138, 0.982238, 0.997766, 0.971395
 0.867203, 0.718239, 0.913285, 0.982429, 0.997834, 0.971706
 0.871296, 0.726034, 0.916432, 0.982621, 0.997901, 0.972017
0.875389, 0.73383, 0.919579, 0.982812, 0.997968, 0.972328
0.879481, 0.741625, 0.922726, 0.983003, 0.998035, 0.972638
0.883574, 0.74942, 0.925873, 0.983194, 0.998102, 0.972949
 0.887667, 0.757215, 0.92902, 0.983385, 0.998169, 0.97326
 0.89176, 0.765011, 0.932167, 0.983576, 0.998237, 0.973571
 0.895852, 0.772806, 0.935314, 0.983767, 0.998304, 0.973881
 0.899945, 0.780601, 0.938461, 0.983958, 0.998371, 0.974192
 0.904038, 0.788397, 0.941608, 0.98415, 0.998438, 0.974503
 0.90813, 0.796192, 0.944755, 0.984341, 0.998505, 0.974814
 0.912223, 0.803987, 0.947902, 0.984532, 0.998573, 0.975124
 0.916316, 0.811782, 0.951049, 0.984723, 0.99864, 0.975435
 0.920409, 0.819578, 0.954196, 0.984914, 0.998707, 0.975746
 0.924501, 0.827373, 0.957343, 0.985105, 0.998774, 0.976056
 0.928594, 0.835168, 0.96049, 0.985296, 0.998841, 0.976367
 0.932687, 0.842964, 0.963637, 0.985488, 0.998909, 0.976678
 0.93678, 0.850759, 0.966784, 0.985679, 0.998976, 0.976989
 0.940872, 0.858554, 0.969931, 0.98587, 0.999043, 0.977299
 0.944965, 0.86635, 0.973078, 0.986061, 0.99911, 0.97761
 0.949058, 0.874145, 0.976225, 0.986252, 0.999177, 0.977921
 0.953151, 0.88194, 0.979372, 0.986443, 0.999244, 0.978232
 0.957243, 0.889735, 0.982519, 0.986634, 0.999312, 0.978542
 0.961336, 0.897531, 0.985666, 0.986825, 0.999379, 0.978853
 0.965429, 0.905326, 0.988813, 0.987017, 0.999446, 0.979164
 0.969522, 0.913121, 0.99196, 0.987208, 0.999513, 0.979475
 0.973614, 0.920917, 0.995107, 0.987399, 0.99958, 0.979785
 0.977707, 0.928712, 0.998254, 0.98759, 0.999648, 0.980096
 0.978162, 0.930167, 0.99829, 0.987843, 0.999655, 0.980502
 0.978617, 0.931622, 0.998326, 0.988097, 0.999662, 0.980908
 0.979072, 0.933076, 0.998361, 0.98835, 0.999669, 0.981315
 0.979527, 0.934531, 0.998397, 0.988603, 0.999676, 0.981721
 0.979982, 0.935986, 0.998432, 0.988856, 0.999683, 0.982127
 0.980437, 0.937441, 0.998468, 0.98911, 0.999691, 0.982533
 0.980892, 0.938896, 0.998504, 0.989363, 0.999698, 0.982939
 0.981347, 0.940351, 0.998539, 0.989616, 0.999705, 0.983346
 0.981802, 0.941806, 0.998575, 0.989869, 0.999712, 0.983752
 0.982257, 0.943261, 0.998611, 0.990123, 0.999719, 0.984158
 0.982712, 0.944715, 0.998646, 0.990376, 0.999727, 0.984564
 0.983167, 0.94617, 0.998682, 0.990629, 0.999734, 0.984971
 0.983622, 0.947625, 0.998717, 0.990882, 0.999741, 0.985377
 0.984076, 0.94908, 0.998753, 0.991136, 0.999748, 0.985783
 0.984531, 0.950535, 0.998789, 0.991389, 0.999755, 0.986189
 0.984986, 0.95199, 0.998824, 0.991642, 0.999763, 0.986595
 0.985441, 0.953445, 0.99886, 0.991896, 0.99977, 0.987002
 0.985896, 0.954899, 0.998896, 0.992149, 0.999777, 0.987408
 0.986351, 0.956354, 0.998931, 0.992402, 0.999784, 0.987814
 0.986806, 0.957809, 0.998967, 0.992655, 0.999791, 0.98822
 0.987261, 0.959264, 0.999002, 0.992909, 0.999799, 0.988626
 0.987716, 0.960719, 0.999038, 0.993162, 0.999806, 0.989033
 0.988171, 0.962174, 0.999074, 0.993415, 0.999813, 0.989439
 0.988626, 0.963629, 0.999109, 0.993668, 0.99982, 0.989845
 0.989081, 0.965083, 0.999145, 0.993922, 0.999827, 0.990251
 0.989536, 0.966538, 0.999181, 0.994175, 0.999835, 0.990657
 0.989991, 0.967993, 0.999216, 0.994428, 0.999842, 0.991064
 0.990446, 0.969448, 0.999252, 0.994681, 0.999849, 0.99147
 0.990901, 0.970903, 0.999287, 0.994935, 0.999856, 0.991876
 0.991356, 0.972358, 0.999323, 0.995188, 0.999863, 0.992282
 0.991811, 0.973813, 0.999359, 0.995441, 0.999871, 0.992688
 0.992266, 0.975267, 0.999394, 0.995694, 0.999878, 0.993095
 0.992721, 0.976722, 0.99943, 0.995948, 0.999885, 0.993501
 0.993176, 0.978177, 0.999466, 0.996201, 0.999892, 0.993907
 0.993631, 0.979632, 0.999501, 0.996454, 0.999899, 0.994313
 0.994086, 0.981087, 0.999537, 0.996708, 0.999906, 0.994719
 0.994541, 0.982542, 0.999572, 0.996961, 0.999914, 0.995126
 0.994995, 0.983997, 0.999608, 0.997214, 0.999921, 0.995532
 0.99545, 0.985451, 0.999644, 0.997467, 0.999928, 0.995938
 0.995905, 0.986906, 0.999679, 0.997721, 0.999935, 0.996344
 0.99636, 0.988361, 0.999715, 0.997974, 0.999942, 0.99675
 0.996815, 0.989816, 0.999751, 0.998227, 0.99995, 0.997157
 0.99727, 0.991271, 0.999786, 0.99848, 0.999957, 0.997563
 0.997725, 0.992726, 0.999822, 0.998734, 0.999964, 0.997969
 0.99818, 0.994181, 0.999857, 0.998987, 0.999971, 0.998375
 0.998635, 0.995635, 0.999893, 0.99924, 0.999978, 0.998781
 0.99909, 0.99709, 0.999929, 0.999493, 0.999986, 0.999188
 0.999545, 0.998545, 0.999964, 0.999747, 0.999993, 0.999594
 1, 1, 1, 1, 1, 1
